participant,list,serial_position,word,category,size,first_letter,word_length,color_r,color_g,color_b,pos_x,pos_y,list_group
4,13,6,HICKORY,TREES,large,H,7,106,249,14,12.952081645219243,45.57262569291382,late
4,13,7,FIG,FRUITS,small,F,3,133,45,36,83.84328704605846,44.81201248890013,late
4,13,8,SAXOPHONE,INSTRUMENTS,large,S,9,207,79,0,79.08820485335414,50.11908663895454,late
4,13,9,WEDGE,TOOLS,small,W,5,9,56,49,59.835055984172904,51.64563875780616,late
4,13,10,VIOLIN,INSTRUMENTS,large,V,6,61,229,169,84.24850269214811,45.90306682470571,late
4,13,11,ELM,TREES,large,E,3,102,68,217,39.27816877564467,52.85116398583244,late
4,13,12,HAMMER,TOOLS,small,H,6,130,172,194,84.6814118965539,20.790241618745853,late
4,13,13,SCREWS,TOOLS,small,S,6,126,157,116,33.602593309791985,76.77189711137537,late
4,13,14,RASPBERRY,FRUITS,small,R,9,218,149,228,0.8814803213359457,28.31241422043046,late
4,13,15,HONEYDEW,FRUITS,small,H,8,64,69,252,53.340835064674515,24.531280325325547,late
4,13,16,CELLO,INSTRUMENTS,large,C,5,205,30,115,61.30991238939866,5.8186564644383365,late
4,14,1,ZUCCHINI,VEGETABLES,small,Z,8,170,106,120,17.53354674935681,23.50480664233896,late
4,14,2,SHEEP,MAMMALS,large,S,5,101,48,77,39.63901545622932,78.89393920957032,late
4,14,3,MIAMI,CITIES,large,M,5,48,148,73,62.552445581638416,34.27545711507082,late
4,14,4,FOOT,BODY PARTS,small,F,4,5,104,244,73.88563425960388,47.882926143607044,late
4,14,5,STOCKHOLM,CITIES,large,S,9,229,4,166,23.8662217417924,8.466865172325534,late
4,14,6,ELBOW,BODY PARTS,small,E,5,26,35,247,20.556766943858758,28.08635823707427,late
4,14,7,TORONTO,CITIES,large,T,7,243,175,87,50.57979883137115,9.500710773995262,late
4,14,8,SHOULDER,BODY PARTS,small,S,8,149,225,152,35.92569742264331,5.790046470665046,late
4,14,9,SQUASH,VEGETABLES,small,S,6,170,50,117,14.868044404708996,29.101928102103837,late
4,14,10,OLIVE,VEGETABLES,small,O,5,120,77,66,21.356378320296326,10.697511613371756,late
4,14,11,GOAT,MAMMALS,large,G,4,140,97,62,8.426539248251453,11.819294611312536,late
4,14,12,AUBERGINE,VEGETABLES,small,A,9,204,216,127,65.30979576933248,60.11078186339019,late
4,14,13,BOMBAY,CITIES,large,B,6,111,75,241,65.3382242883364,45.47608608449697,late
4,14,14,PANTHER,MAMMALS,large,P,7,85,104,126,76.80418279170725,7.180224672546136,late
4,14,15,KIDNEY,BODY PARTS,small,K,6,198,187,31,77.00796056861252,25.58051943241644,late
4,14,16,WOLF,MAMMALS,large,W,4,129,195,142,80.09299846888027,67.24213943138881,late
4,15,1,ETHIOPIA,COUNTRIES,large,E,8,57,152,51,65.68586866431846,26.907556158208557,late
4,15,2,CELERY,VEGETABLES,small,C,6,52,213,101,49.466436731208155,23.89720515754102,late
4,15,3,LION,MAMMALS,large,L,4,215,145,55,33.32146777410872,50.94026047085201,late
4,15,4,LETTUCE,VEGETABLES,small,L,7,66,123,185,75.00301098338818,35.56215919545712,late
4,15,5,ELEPHANT,MAMMALS,large,E,8,115,231,136,58.44328601544578,36.961725657981326,late
4,15,6,ZEBRA,MAMMALS,large,Z,5,122,193,85,12.146569021009515,31.32565683604636,late
4,15,7,MARACAS,INSTRUMENTS,small,M,7,177,65,91,52.94266131856699,50.843512413097905,late
4,15,8,ITALY,COUNTRIES,large,I,5,44,167,69,31.129832423909853,29.27444244870172,late
4,15,9,YAMS,VEGETABLES,small,Y,4,123,239,225,35.62590442155242,7.944115677302001,late
4,15,10,POLAND,COUNTRIES,large,P,6,97,201,228,15.218231644679438,6.79048518868507,late
4,15,11,BASS,INSTRUMENTS,large,B,4,27,36,197,64.83171233133824,17.15929882703846,late
4,15,12,PIG,MAMMALS,large,P,3,201,19,94,32.04015705010642,61.252478410214835,late
4,15,13,CARROT,VEGETABLES,small,C,6,100,21,3,5.585511036262484,80.20776067648967,late
4,15,14,AUSTRALIA,COUNTRIES,large,A,9,128,224,103,51.31491915304106,46.932744547519675,late
4,15,15,TROMBONE,INSTRUMENTS,large,T,8,154,111,128,50.273424944140075,5.458985156043044,late
4,15,16,VIOLA,INSTRUMENTS,large,V,5,28,105,38,39.18610736832922,7.559710731224232,late
5,0,1,BANJO,INSTRUMENTS,large,B,5,23,164,122,28.00309497003966,66.01073577552867,early
5,0,2,MARIMBA,INSTRUMENTS,large,M,7,98,128,169,20.0778450670379,3.7493621646824993,early
5,0,3,UKULELE,INSTRUMENTS,small,U,7,54,210,169,32.92876992751632,39.277874161338744,early
5,0,4,HARMONICA,INSTRUMENTS,small,H,9,132,11,82,75.50209818018158,9.770883827890692,early
5,0,5,BLENDER,KITCHEN-RELATED,large,B,7,1,148,11,48.99441979782378,23.244467997202186,early
5,0,6,COLANDER,KITCHEN-RELATED,small,C,8,82,19,44,74.92155855900012,32.778392399863975,early
5,0,7,MIXER,KITCHEN-RELATED,large,M,5,140,128,19,84.80012603061702,26.845347018197316,early
5,0,8,CUP,KITCHEN-RELATED,small,C,3,168,106,8,38.311883761980425,26.764265758131955,early
5,0,9,BELT,CLOTHING,small,B,4,230,26,240,71.62407159546484,46.55481765209085,early
5,0,10,ROBE,CLOTHING,small,R,4,42,213,158,8.894438709522163,3.656173537485989,early
5,0,11,JUMPER,CLOTHING,small,J,6,65,201,129,81.59858782691852,15.368980604577333,early
5,0,12,SHIRT,CLOTHING,small,S,5,169,123,145,71.5895784139254,20.903189935396444,early
5,0,13,COTTONWOOD,TREES,large,C,10,19,24,13,8.789630346645152,29.539039935946796,early
5,0,14,SPRUCE,TREES,large,S,6,219,75,20,41.43986972635052,24.24291787761699,early
5,0,15,EVERGREEN,TREES,large,E,9,98,231,52,62.57767523927055,40.61082210352142,early
5,0,16,OAK,TREES,large,O,3,202,28,223,61.137441193436594,50.666601466564465,early
5,1,1,GUAVA,FRUITS,small,G,5,170,42,200,62.899348340009695,58.7551241142203,early
5,1,2,TANGELO,FRUITS,small,T,7,31,82,72,68.48705656785552,30.056413689550443,early
5,1,3,KIWI,FRUITS,small,K,4,46,21,102,59.73546700075975,31.348587227185615,early
5,1,4,STRAWBERRY,FRUITS,small,S,10,144,65,94,34.49395202389515,33.07586951407408,early
5,1,5,SPATULA,KITCHEN-RELATED,small,S,7,192,213,149,27.296345557731982,76.29970397937043,early
5,1,6,GLASS,KITCHEN-RELATED,small,G,5,56,12,123,51.43278356500527,36.27676759000409,early
5,1,7,POT,KITCHEN-RELATED,large,P,3,182,108,176,78.59297826975451,35.42516830833394,early
5,1,8,REFRIGERATOR,KITCHEN-RELATED,large,R,12,174,81,234,61.8674491237797,38.34235778398897,early
5,1,9,COW,MAMMALS,large,C,3,203,146,176,15.07065200817099,28.751100246062297,early
5,1,10,HORSE,MAMMALS,large,H,5,105,81,80,31.869669439325822,1.0695223330792913,early
5,1,11,MOUSE,MAMMALS,small,M,5,79,149,4,46.7618962026781,17.317389403260947,early
5,1,12,GIRAFFE,MAMMALS,large,G,7,220,98,189,41.8662640942582,18.049675990317777,early
5,1,13,DOOR,BUILDING RELATED,large,D,4,148,150,2,49.35765389183867,62.994172106809664,early
5,1,14,HALL,BUILDING RELATED,large,H,4,210,144,40,6.898934219556385,19.28230173851985,early
5,1,15,CORRIDOR,BUILDING RELATED,large,C,8,113,55,80,35.95797165933504,8.799696279096981,early
5,1,16,WINDOW,BUILDING RELATED,large,W,6,221,198,206,63.47576256807949,24.976288987421807,early
5,2,1,CAULIFLOWER,VEGETABLES,small,C,11,26,170,109,8.31495830505454,20.8315506485888,early
5,2,2,ONION,VEGETABLES,small,O,5,219,247,242,3.0831317959433813,5.4043179382486795,early
5,2,3,BROCCOLI,VEGETABLES,small,B,8,102,222,25,30.600889786946937,30.845861143184408,early
5,2,4,PICKLE,VEGETABLES,small,P,6,64,179,33,53.70484228726196,45.40022923772365,early
5,2,5,LOG,FLOWERS,small,L,3,152,114,170,31.090882711498217,77.85073794889419,early
5,2,6,AZALEA,FLOWERS,small,A,6,17,6,244,24.48633041604904,55.66755919817208,early
5,2,7,DAHLIA,FLOWERS,small,D,6,0,216,90,67.67083049412994,51.8292009915348,early
5,2,8,BUTTERCUP,FLOWERS,small,B,9,54,158,40,49.822515350965766,68.31112831255126,early
5,2,9,GRIDDLE,KITCHEN-RELATED,small,G,7,42,157,220,36.578609927297435,20.546047306373755,early
5,2,10,DISH,KITCHEN-RELATED,small,D,4,73,222,124,20.49031412147854,37.126913589591105,early
5,2,11,SAUCER,KITCHEN-RELATED,small,S,6,39,197,94,67.24995613302457,63.70576642656989,early
5,2,12,STRAINER,KITCHEN-RELATED,small,S,8,178,167,161,69.18574369057878,58.34188542005708,early
5,2,13,FLOOR,BUILDING RELATED,large,F,5,98,244,36,64.44835065120452,47.692769483732725,early
5,2,14,ELEVATOR,BUILDING RELATED,large,E,8,3,152,165,65.10143831336467,37.626732328734896,early
5,2,15,CARPET,BUILDING RELATED,large,C,6,84,178,146,70.37208839107721,15.680811320440247,early
5,2,16,FOUNDATION,BUILDING RELATED,large,F,10,112,240,224,41.45613711828217,36.178934875422506,early
5,3,1,BERLIN,CITIES,large,B,6,107,19,47,47.16159925866124,50.48989824407982,early
5,3,2,RENO,CITIES,large,R,4,205,3,29,18.5065315867008,64.92314643295747,early
5,3,3,CHICAGO,CITIES,large,C,7,120,69,102,48.065567297921014,25.75216559530853,early
5,3,4,SYDNEY,CITIES,large,S,6,99,221,175,48.626623174560045,22.764160965903383,early
5,3,5,GLOVES,CLOTHING,small,G,6,150,114,152,57.58841027998846,22.968379671862678,early
5,3,6,SWEATER,CLOTHING,small,S,7,152,30,226,18.503409031993463,43.450363384182495,early
5,3,7,TROUSERS,CLOTHING,small,T,8,119,57,21,66.42901414927735,61.91257768605969,early
5,3,8,BRA,CLOTHING,small,B,3,88,134,185,2.3968392970135435,20.40454704274182,early
5,3,9,CEDAR,TREES,large,C,5,119,60,198,14.440812712196308,76.07578682734609,early
5,3,10,PALM,TREES,large,P,4,161,240,168,15.346187578562839,65.1901340031754,early
5,3,11,SYCAMORE,TREES,large,S,8,7,190,182,49.39824964820354,53.744151157774326,early
5,3,12,TEAK,TREES,large,T,4,26,159,170,24.900953221683015,30.244768767701437,early
5,3,13,MANTIS,INSECTS,small,M,6,235,101,193,45.35383131455074,24.316377769698747,early
5,3,14,MOSQUITO,INSECTS,small,M,8,235,8,29,80.03309750136778,54.81816945977073,early
5,3,15,MILLIPEDE,INSECTS,small,M,9,118,188,196,28.963334869118732,9.667777657297764,early
5,3,16,HORNET,INSECTS,small,H,6,34,71,237,76.13210130828054,78.98945714806268,early
5,4,1,JAPAN,COUNTRIES,large,J,5,247,131,54,66.09437344592098,82.20469944795919,early
5,4,2,SWITZERLAND,COUNTRIES,large,S,11,230,229,206,14.768921035996257,0.9820875844576598,early
5,4,3,FRANCE,COUNTRIES,large,F,6,32,81,190,15.637970904096516,43.85984444680826,early
5,4,4,ENGLAND,COUNTRIES,large,E,7,81,32,248,78.55289610364818,37.888827556473146,early
5,4,5,FERRET,MAMMALS,small,F,6,8,219,21,83.73244697602985,59.982171711516,early
5,4,6,LEOPARD,MAMMALS,large,L,7,95,71,38,65.1495531515343,37.59905569924308,early
5,4,7,SQUIRREL,MAMMALS,small,S,8,244,28,234,54.99050566156992,15.129224275584846,early
5,4,8,CAT,MAMMALS,large,C,3,133,106,60,62.44417608879198,8.927456761435375,early
5,4,9,DRUM,INSTRUMENTS,large,D,4,178,123,231,55.02793622102171,16.23812668795381,early
5,4,10,CLARINET,INSTRUMENTS,small,C,8,126,74,7,82.54928797860782,10.4724773514007,early
5,4,11,PIANO,INSTRUMENTS,large,P,5,164,185,58,3.5773675365652755,67.79320156467637,early
5,4,12,KAZOO,INSTRUMENTS,small,K,5,234,241,193,79.0808392127171,24.95622446741439,early
5,4,13,PROTRACTOR,TOOLS,small,P,10,157,100,209,25.18710777184042,64.46704037933873,early
5,4,14,SAW,TOOLS,small,S,3,240,0,238,8.486593551433966,16.13814718584795,early
5,4,15,BOLTS,TOOLS,small,B,5,150,30,44,63.6465075448204,45.616431059463224,early
5,4,16,CHISEL,TOOLS,small,C,6,116,170,36,63.08989247030167,15.760313580392271,early
5,5,1,TONGUE,BODY PARTS,small,T,6,213,213,243,51.41605448128437,31.74112015121977,early
5,5,2,PANCREAS,BODY PARTS,small,P,8,46,100,6,77.8137398120952,58.12880972306432,early
5,5,3,TOOTH,BODY PARTS,small,T,5,154,78,230,59.39205893383809,42.151267749424726,early
5,5,4,RIB,BODY PARTS,small,R,3,152,186,212,18.740889529438867,69.40864178500887,early
5,5,5,CLEMENTINE,FRUITS,small,C,10,178,104,204,62.213221934368185,15.471847830839922,early
5,5,6,PEAR,FRUITS,small,P,4,166,245,143,5.907405749268743,50.17731219304936,early
5,5,7,LEMON,FRUITS,small,L,5,26,118,16,2.4475824668661694,84.36695455882429,early
5,5,8,POMEGRANATE,FRUITS,small,P,11,163,208,94,77.56814062342038,24.81446001152087,early
5,5,9,MICHIGAN,STATES,large,M,8,137,222,142,24.216928437421853,10.293524388054824,early
5,5,10,KANSAS,STATES,large,K,6,189,244,172,69.17042680776626,45.345109534301315,early
5,5,11,IOWA,STATES,large,I,4,47,148,160,10.873257588266211,35.29111674596362,early
5,5,12,FLORIDA,STATES,large,F,7,63,76,199,57.57021918361613,42.92484693316121,early
5,5,13,RACOON,MAMMALS,large,R,6,76,35,53,81.32556447548562,14.952791613835426,early
5,5,14,MONKEY,MAMMALS,large,M,6,181,150,208,30.824503911727966,56.577406160945394,early
5,5,15,ANTELOPE,MAMMALS,large,A,8,196,200,208,83.68918010102306,62.87516654601312,early
5,5,16,MOOSE,MAMMALS,large,M,5,85,72,11,40.95228675909015,12.629296502304495,early
5,6,1,ACCORDION,INSTRUMENTS,large,A,9,133,251,9,77.04707949644212,25.580427537036275,early
5,6,2,BONGOS,INSTRUMENTS,large,B,6,224,63,156,11.984439236583631,55.2384843312054,early
5,6,3,XYLOPHONE,INSTRUMENTS,large,X,9,121,86,224,64.03784430028446,40.174664913030064,early
5,6,4,GUITAR,INSTRUMENTS,large,G,6,23,68,182,40.49637533941878,38.045689565342094,early
5,6,5,SCORPION,INSECTS,small,S,8,108,70,58,25.782334139571375,10.15771522677658,early
5,6,6,WORM,INSECTS,small,W,4,139,55,248,74.52667900147831,33.97884795245831,early
5,6,7,LARVA,INSECTS,small,L,5,32,185,88,45.98698599238807,35.430090395938905,early
5,6,8,MONARCH,INSECTS,small,M,7,74,205,8,45.29318723608826,51.430517636815665,early
5,6,9,LIP,BODY PARTS,small,L,3,101,9,68,54.65126209265041,28.556629672835864,early
5,6,10,HAND,BODY PARTS,small,H,4,68,18,241,42.88697350741577,77.06951744576757,early
5,6,11,ANKLE,BODY PARTS,small,A,5,235,44,225,65.7903196799929,67.33991618748166,early
5,6,12,FINGER,BODY PARTS,small,F,6,55,105,225,57.24345402122758,24.450616983811592,early
5,6,13,POPLAR,TREES,large,P,6,222,42,39,79.23279013500753,68.4235399842073,early
5,6,14,ASH,TREES,large,A,3,185,95,35,22.12527889002559,49.865162679456844,early
5,6,15,WILLOW,TREES,large,W,6,18,159,122,78.70593086182714,38.38572776123545,early
5,6,16,EUCALYPTUS,TREES,large,E,10,5,181,54,3.537518096651743,16.900356028412432,early
5,7,1,WIRE,TOOLS,small,W,4,153,88,245,36.31643572375053,38.727983984194566,early
5,7,2,HAMMER,TOOLS,small,H,6,238,79,45,25.760943312590584,4.661445865413234,early
5,7,3,WEDGE,TOOLS,small,W,5,254,243,71,58.62330323594877,55.86921135703729,early
5,7,4,SCREWS,TOOLS,small,S,6,137,238,201,36.63995132404449,29.505951654868394,early
5,7,5,MAPLE,TREES,large,M,5,109,62,70,5.743886817124198,26.719575658670962,early
5,7,6,PINE,TREES,large,P,4,76,116,207,49.734067689024165,42.331307845707535,early
5,7,7,HICKORY,TREES,large,H,7,24,100,222,41.56432652627027,34.5199159853202,early
5,7,8,ELM,TREES,large,E,3,17,76,212,29.261804656644255,62.81454518621313,early
5,7,9,HONEYDEW,FRUITS,small,H,8,88,151,168,25.361503219322678,45.21730827081961,early
5,7,10,FIG,FRUITS,small,F,3,136,38,172,31.238518199723657,30.2002650978616,early
5,7,11,PLUM,FRUITS,small,P,4,251,205,161,81.81269939742388,47.081422839781176,early
5,7,12,RASPBERRY,FRUITS,small,R,9,2,213,34,26.448257552745197,1.4552138024952055,early
5,7,13,VIOLIN,INSTRUMENTS,large,V,6,154,99,210,25.262648710348046,29.537062146443397,early
5,7,14,CELLO,INSTRUMENTS,large,C,5,29,221,194,58.470606869983996,24.761517469863872,early
5,7,15,SAXOPHONE,INSTRUMENTS,large,S,9,133,238,91,28.241137592084293,59.13362736431584,early
5,7,16,TRIANGLE,INSTRUMENTS,small,T,8,99,117,39,20.839758263829783,41.17390640160408,early
5,8,1,VERMONT,STATES,large,V,7,217,245,137,36.620823525319835,9.916143487991992,late
5,8,2,GLUE,TOOLS,small,G,4,124,73,7,79.51350617196383,24.920771589761003,late
5,8,3,WISCONSIN,STATES,large,W,9,67,29,55,61.33773534186902,17.720934595949483,late
5,8,4,NECTARINE,FRUITS,small,N,9,247,21,64,34.87856706055635,7.072250123513536,late
5,8,5,WASHER,TOOLS,small,W,6,237,138,120,66.44680131626711,51.33197481805267,late
5,8,6,MANGO,FRUITS,small,M,5,174,219,207,43.60102522987809,31.129783805389764,late
5,8,7,VANCOUVER,CITIES,large,V,9,217,136,20,82.3090812310995,62.23838746122257,late
5,8,8,NUTS,TOOLS,small,N,4,63,104,49,62.11638338854087,76.63043966840358,late
5,8,9,BANANA,FRUITS,small,B,6,150,142,46,24.158503299961378,14.07445799981408,late
5,8,10,TOKYO,CITIES,large,T,5,170,145,171,4.618984173908189,72.05134812016604,late
5,8,11,RULER,TOOLS,small,R,5,113,207,63,70.58685892088107,28.81548673067738,late
5,8,12,PHILADELPHIA,CITIES,large,P,12,254,59,36,55.747425801702626,24.54176903569919,late
5,8,13,CALIFORNIA,STATES,large,C,10,119,56,160,71.98905554161564,47.17541921043189,late
5,8,14,JERUSALEM,CITIES,large,J,9,240,143,251,65.88064431883974,15.837022646902373,late
5,8,15,HAWAII,STATES,large,H,6,34,46,15,33.40076581845331,53.61757045372895,late
5,8,16,KUMQUAT,FRUITS,small,K,7,116,105,246,46.512682074805305,50.3466595278913,late
5,9,1,TUBA,INSTRUMENTS,large,T,4,23,149,104,42.07601822534926,28.088043485379032,late
5,9,2,ROME,CITIES,large,R,4,58,244,234,65.98150302111107,14.762262808112046,late
5,9,3,TAMBOURINE,INSTRUMENTS,small,T,10,101,0,112,58.33671250861038,6.741971511936979,late
5,9,4,MONTREAL,CITIES,large,M,8,6,107,54,46.63011811109947,71.05892037552798,late
5,9,5,STOMACH,BODY PARTS,small,S,7,169,175,47,36.738771614866835,58.92838131800745,late
5,9,6,TRUMPET,INSTRUMENTS,large,T,7,143,234,221,31.293160908108216,3.7130595334867094,late
5,9,7,PICCOLO,INSTRUMENTS,small,P,7,18,26,58,16.920739274248838,34.1472185757852,late
5,9,8,MUG,KITCHEN-RELATED,small,M,3,54,45,56,54.88936981609574,0.607542284034327,late
5,9,9,THERMOMETER,KITCHEN-RELATED,small,T,11,136,134,189,53.05531163320988,10.95681157062936,late
5,9,10,DALLAS,CITIES,large,D,6,72,170,158,12.657859097247064,34.299020104990184,late
5,9,11,PELVIS,BODY PARTS,large,P,6,0,88,200,39.05537756113079,25.608822637248227,late
5,9,12,ARMS,BODY PARTS,large,A,4,62,252,139,45.02887387846779,72.06675572988192,late
5,9,13,BROILER,KITCHEN-RELATED,large,B,7,143,68,101,59.56885600748813,54.96635005870953,late
5,9,14,PARIS,CITIES,large,P,5,48,138,214,78.61369763540344,27.643667660098778,late
5,9,15,HIP,BODY PARTS,small,H,3,211,58,213,6.507276596370869,38.18349116035148,late
5,9,16,OVEN,KITCHEN-RELATED,large,O,4,62,96,24,74.62600680244105,83.89221174364623,late
5,10,1,VIOLA,INSTRUMENTS,large,V,5,1,33,13,79.27640190315725,58.59056224751597,late
5,10,2,LETTUCE,VEGETABLES,small,L,7,155,226,155,81.77253367442145,71.73267485997921,late
5,10,3,POLAND,COUNTRIES,large,P,6,111,144,189,1.2011262902454445,15.95401490819894,late
5,10,4,YAMS,VEGETABLES,small,Y,4,163,162,161,11.999353367178095,15.228616589867945,late
5,10,5,CARROT,VEGETABLES,small,C,6,201,65,69,54.448412197510216,70.86970181559614,late
5,10,6,LION,MAMMALS,large,L,4,114,174,164,5.854326941991221,0.230759716863977,late
5,10,7,ZEBRA,MAMMALS,large,Z,5,245,229,112,5.813052734738572,62.842343523959755,late
5,10,8,ETHIOPIA,COUNTRIES,large,E,8,103,76,204,14.631186807367078,0.6919896494072475,late
5,10,9,CELERY,VEGETABLES,small,C,6,232,39,244,63.47508718903411,56.13388101478485,late
5,10,10,ITALY,COUNTRIES,large,I,5,220,196,131,54.875487356335675,28.516792707356963,late
5,10,11,PIG,MAMMALS,large,P,3,182,224,167,56.213842818498556,75.41040995841843,late
5,10,12,BASS,INSTRUMENTS,large,B,4,149,156,4,5.008604718066193,22.34149872525881,late
5,10,13,MARACAS,INSTRUMENTS,small,M,7,24,16,112,30.166474139236218,44.73147106756237,late
5,10,14,ELEPHANT,MAMMALS,large,E,8,145,80,91,50.84863419841105,11.602289429512249,late
5,10,15,TROMBONE,INSTRUMENTS,large,T,8,159,222,214,43.20777747975501,13.441175276165476,late
5,10,16,AUSTRALIA,COUNTRIES,large,A,9,148,120,19,54.31253616564165,71.77466764106913,late
5,11,1,IRAN,COUNTRIES,large,I,4,91,51,211,48.07676037457225,23.446879735195346,late
5,11,2,GARLIC,VEGETABLES,small,G,6,24,211,167,24.05246378152517,76.24413952279724,late
5,11,3,SPINACH,VEGETABLES,small,S,7,254,213,220,20.01920188198922,71.26710878227873,late
5,11,4,BLOUSE,CLOTHING,small,B,6,102,56,238,45.94815227422334,12.015449541126534,late
5,11,5,POTATO,VEGETABLES,small,P,6,125,218,245,37.80888790864012,59.97955063200929,late
5,11,6,CHIMNEY,BUILDING RELATED,large,C,7,207,87,183,68.5520382180776,4.314685482579903,late
5,11,7,SUIT,CLOTHING,small,S,4,149,206,131,26.214671017066443,81.31764774403648,late
5,11,8,ARTICHOKE,VEGETABLES,small,A,9,137,43,171,29.91493829181419,12.204957887988135,late
5,11,9,CAMISOLE,CLOTHING,small,C,8,85,18,50,20.07379061859305,30.584483173565623,late
5,11,10,CLOSET,BUILDING RELATED,large,C,6,142,140,43,18.671717709516773,39.39748933553309,late
5,11,11,FURNACE,BUILDING RELATED,large,F,7,54,37,58,65.49218012518875,40.976893571148686,late
5,11,12,GERMANY,COUNTRIES,large,G,7,236,188,36,62.8031198818735,25.209379327602488,late
5,11,13,LOBBY,BUILDING RELATED,large,L,5,82,234,197,77.41799111181633,33.54690186410983,late
5,11,14,CUBA,COUNTRIES,large,C,4,243,159,5,80.5378384783564,67.79528753142039,late
5,11,15,JACKET,CLOTHING,small,J,6,68,50,118,38.34824412890894,23.856576359974554,late
5,11,16,EGYPT,COUNTRIES,large,E,5,123,108,59,0.6497079625065871,65.63533939284729,late
5,12,1,AUBERGINE,VEGETABLES,small,A,9,112,50,194,59.90343016994966,11.924841067752787,late
5,12,2,PANTHER,MAMMALS,large,P,7,59,175,187,66.66557734796578,25.624608926440878,late
5,12,3,STOCKHOLM,CITIES,large,S,9,138,230,53,49.10573363062058,69.99392744916399,late
5,12,4,WOLF,MAMMALS,large,W,4,152,37,83,47.95115833979942,17.100592248295907,late
