participant,list,output_position,word,category,serial_position,list_group
18,0,11,ELEPHANT,MAMMALS,10,early
18,0,12,BASS,INSTRUMENTS,13,early
18,0,13,VIOLA,INSTRUMENTS,16,early
18,0,14,TROMBONE,INSTRUMENTS,15,early
18,1,1,PEAR,FRUITS,1,early
18,1,2,LEMON,FRUITS,4,early
18,1,3,POMEGRANATE,FRUITS,3,early
18,1,4,CLEMENTINE,FRUITS,2,early
18,1,5,KANSAS,STATES,9,early
18,1,6,IOWA,STATES,10,early
18,1,7,MICHIGAN,STATES,11,early
18,1,8,FLORIDA,STATES,12,early
18,1,9,TOOTH,BODY PARTS,5,early
18,1,10,RIB,BODY PARTS,6,early
18,1,11,PANCREAS,BODY PARTS,8,early
18,1,12,ANTELOPE,MAMMALS,14,early
18,1,13,RACOON,MAMMALS,15,early
18,1,14,MONKEY,MAMMALS,16,early
18,2,1,GARLIC,VEGETABLES,1,early
18,2,2,ARTICHOKE,VEGETABLES,2,early
18,2,3,POTATO,VEGETABLES,3,early
18,2,4,SPINACH,VEGETABLES,4,early
18,2,5,CHIMNEY,BUILDING RELATED,13,early
18,2,6,LOBBY,BUILDING RELATED,15,early
18,2,7,FURNACE,BUILDING RELATED,16,early
18,2,8,BLOUSE,CLOTHING,5,early
18,2,9,CAMISOLE,CLOTHING,7,early
18,2,10,JACKET,CLOTHING,6,early
18,2,11,SUIT,CLOTHING,8,early
18,3,1,TANGELO,FRUITS,16,early
18,3,2,STRAWBERRY,FRUITS,13,early
18,3,3,KIWI,FRUITS,15,early
18,3,4,CORRIDOR,BUILDING RELATED,1,early
18,3,5,DOOR,BUILDING RELATED,2,early
18,3,6,HALL,BUILDING RELATED,3,early
18,3,7,WINDOW,BUILDING RELATED,4,early
18,3,8,GIRAFFE,MAMMALS,5,early
18,3,9,HORSE,MAMMALS,6,early
18,3,10,COW,MAMMALS,7,early
18,3,11,MOUSE,MAMMALS,8,early
18,3,12,REFRIGERATOR,KITCHEN-RELATED,11,early
18,3,13,GLASS,KITCHEN-RELATED,12,early
18,3,14,POT,KITCHEN-RELATED,9,early
18,3,15,SPATULA,KITCHEN-RELATED,10,early
18,4,1,KIDNEY,BODY PARTS,1,early
18,4,2,FOOT,BODY PARTS,2,early
18,4,3,SHOULDER,BODY PARTS,3,early
18,4,4,ELBOW,BODY PARTS,4,early
18,4,5,TORONTO,CITIES,5,early
18,4,6,MIAMI,CITIES,6,early
18,4,7,STOCKHOLM,CITIES,7,early
18,4,8,BOMBAY,CITIES,8,early
18,4,9,ZUCCHINI,VEGETABLES,9,early
18,4,10,SQUASH,VEGETABLES,10,early
18,4,11,OLIVE,VEGETABLES,11,early
18,4,12,AUBERGINE,VEGETABLES,12,early
18,4,13,SHEEP,MAMMALS,15,early
18,4,14,PANTHER,MAMMALS,14,early
18,4,15,GOAT,MAMMALS,16,early
18,5,1,ANKLE,BODY PARTS,5,early
18,5,2,LIP,BODY PARTS,7,early
18,5,3,HAND,BODY PARTS,8,early
18,5,4,FINGER,BODY PARTS,6,early
18,5,5,XYLOPHONE,INSTRUMENTS,9,early
18,5,6,BONGOS,INSTRUMENTS,10,early
18,5,7,ASH,TREES,13,early
18,5,8,WILLOW,TREES,14,early
18,5,9,EUCALYPTUS,TREES,15,early
18,5,10,PINE,TREES,8,early
18,6,1,DALLAS,CITIES,1,early
18,6,2,MONTREAL,CITIES,2,early
18,6,3,ROME,CITIES,3,early
18,6,4,PARIS,CITIES,4,early
18,6,5,TUBA,INSTRUMENTS,8,early
18,6,6,TRUMPET,INSTRUMENTS,6,early
18,6,7,TAMBOURINE,INSTRUMENTS,7,early
18,6,8,ARMS,BODY PARTS,12,early
18,6,9,HIP,BODY PARTS,9,early
18,6,10,STOMACH,BODY PARTS,10,early
18,6,11,OVEN,KITCHEN-RELATED,13,early
18,6,12,THERMOMETER,KITCHEN-RELATED,15,early
18,6,13,MUG,KITCHEN-RELATED,14,early
18,7,1,RASPBERRY,FRUITS,1,early
18,7,2,MAPLE,TREES,5,early
18,7,3,ELM,TREES,6,early
18,7,4,HONEYDEW,FRUITS,2,early
18,7,5,HICKORY,TREES,7,early
18,7,6,PINE,TREES,8,early
18,7,7,CELLO,INSTRUMENTS,12,early
18,7,8,VIOLIN,INSTRUMENTS,10,early
18,7,9,TRIANGLE,INSTRUMENTS,9,early
18,7,10,SAXOPHONE,INSTRUMENTS,11,early
18,7,11,SCREWS,TOOLS,16,early
18,7,12,WIRE,TOOLS,14,early
18,7,13,HAMMER,TOOLS,15,early
18,8,1,COTTONWOOD,TREES,16,late
18,8,2,BELT,CLOTHING,5,late
18,8,3,COLANDER,KITCHEN-RELATED,9,late
18,8,4,UKULELE,INSTRUMENTS,3,late
18,8,5,EVERGREEN,TREES,2,late
18,8,6,OAK,TREES,10,late
18,8,7,SPRUCE,TREES,4,late
18,8,8,SHIRT,CLOTHING,1,late
18,8,9,BLENDER,KITCHEN-RELATED,11,late
18,8,10,CUP,KITCHEN-RELATED,6,late
18,8,11,BELT,CLOTHING,5,late
18,9,1,BROCCOLI,VEGETABLES,2,late
18,9,2,CAULIFLOWER,VEGETABLES,3,late
18,9,3,ONION,VEGETABLES,5,late
18,9,4,PICKLE,VEGETABLES,14,late
18,9,5,DAHLIA,FLOWERS,9,late
18,9,6,AZALEA,FLOWERS,10,late
18,9,7,BUTTERCUP,FLOWERS,15,late
18,9,8,FOUNDATION,BUILDING RELATED,1,late
18,9,9,FLOOR,BUILDING RELATED,4,late
18,9,10,LOG,FLOWERS,6,late
18,9,11,DISH,KITCHEN-RELATED,13,late
18,9,12,GRIDDLE,KITCHEN-RELATED,8,late
18,10,1,RULER,TOOLS,1,late
18,10,2,KUMQUAT,FRUITS,3,late
18,10,3,NECTARINE,FRUITS,4,late
18,10,4,MANGO,FRUITS,16,late
18,10,5,GLUE,TOOLS,14,late
18,10,6,TOKYO,CITIES,12,late
18,10,7,VANCOUVER,CITIES,2,late
18,10,8,CALIFORNIA,STATES,7,late
18,10,9,WISCONSIN,STATES,15,late
18,10,10,PENNSYLVANIA,STATES,9,late
18,10,11,VERMONT,STATES,10,late
18,11,1,SQUIRREL,MAMMALS,1,late
18,11,2,LEOPARD,MAMMALS,4,late
18,11,3,KAZOO,INSTRUMENTS,2,late
18,11,4,PIANO,INSTRUMENTS,5,late
18,11,5,JAPAN,COUNTRIES,15,late
18,11,6,ENGLAND,COUNTRIES,10,late
18,11,7,SAW,TOOLS,7,late
18,11,8,BOLTS,TOOLS,12,late
18,11,9,PROTRACTOR,TOOLS,8,late
18,11,10,FERRET,MAMMALS,14,late
18,12,1,HIPPOPOTAMUS,MAMMALS,16,late
18,12,2,CARNATION,FLOWERS,1,late
18,12,3,TULIP,FLOWERS,4,late
18,12,4,ROSES,,4,late
18,12,5,KNUCKLE,BODY PARTS,5,late
18,12,6,FACE,BODY PARTS,9,late
18,12,7,ALCOVE,BUILDING RELATED,12,late
18,12,8,ARMS,BODY PARTS,12,late
18,12,9,KITCHEN,BUILDING RELATED,8,late
18,12,10,HEART,BODY PARTS,2,late
18,12,11,PETUNIA,FLOWERS,7,late
18,13,1,RUTABAGA,VEGETABLES,2,late
18,13,2,OKRA,VEGETABLES,5,late
18,13,3,GINGER,VEGETABLES,11,late
18,13,4,CHRYSALIS,INSECTS,13,late
18,13,5,TERMITE,INSECTS,14,late
18,13,6,PENNSYLVANIA,STATES,9,late
18,13,7,TEXAS,STATES,1,late
18,13,8,RHINOCEROS,MAMMALS,7,late
18,13,9,WASP,INSECTS,15,late
18,13,10,ALASKA,STATES,16,late
18,13,11,OHIO,STATES,10,late
18,14,1,LILY,FLOWERS,1,late
18,14,2,DAISY,FLOWERS,8,late
18,14,3,MONTANA,STATES,4,late
18,14,4,MAINE,STATES,6,late
18,14,5,UTAH,STATES,10,late
18,14,6,UNDERWEAR,CLOTHING,3,late
18,14,7,DRESS,CLOTHING,5,late
18,14,8,PANTS,CLOTHING,7,late
18,14,9,GIRDLE,CLOTHING,9,late
18,14,10,FORK,KITCHEN-RELATED,2,late
18,14,11,KNIFE,KITCHEN-RELATED,11,late
18,14,12,SKILLET,KITCHEN-RELATED,13,late
18,14,13,ARIZONA,STATES,16,late
18,15,1,TROUSERS,CLOTHING,4,late
18,15,2,GLOVES,CLOTHING,13,late
18,15,3,MILLIPEDE,INSECTS,2,late
18,15,4,MOSQUITO,INSECTS,9,late
18,15,5,MOSQUITO,INSECTS,9,late
18,15,6,HORNET,INSECTS,11,late
18,15,7,HALL,BUILDING RELATED,3,late
18,15,8,SWEATER,CLOTHING,16,late
18,15,9,TEAK,TREES,8,late
18,15,10,SYDNEY,CITIES,1,late
18,15,11,RENO,CITIES,5,late
18,15,12,CHICAGO,CITIES,3,late
18,15,13,BERLIN,CITIES,6,late
18,15,14,MILLIPEDE,INSECTS,2,late
18,15,15,MANTIS,INSECTS,12,late
19,0,1,DOOR,BUILDING RELATED,2,early
19,0,2,CORRIDOR,BUILDING RELATED,1,early
19,0,3,HORSE,MAMMALS,16,early
19,0,4,MOUSE,MAMMALS,13,early
19,0,5,GIRAFFE,MAMMALS,15,early
19,0,6,WINDOW,BUILDING RELATED,3,early
19,0,7,SPATULA,KITCHEN-RELATED,11,early
19,0,8,GUAVA,FRUITS,5,early
19,0,9,STRAWBERRY,FRUITS,6,early
19,0,10,COW,MAMMALS,14,early
19,0,11,POT,KITCHEN-RELATED,9,early
19,1,1,WOLF,MAMMALS,15,early
19,1,2,MIAMI,CITIES,7,early
19,1,3,BOMBAY,CITIES,6,early
19,1,4,FOOT,BODY PARTS,3,early
19,1,5,ELBOW,BODY PARTS,1,early
19,1,6,SHOULDER,BODY PARTS,4,early
19,1,7,PANTHER,MAMMALS,14,early
19,1,8,SHEEP,MAMMALS,16,early
19,1,9,GOAT,MAMMALS,13,early
19,2,1,MONTANA,STATES,8,early
19,2,2,MAINE,STATES,7,early
19,2,3,KNIFE,KITCHEN-RELATED,13,early
19,2,4,FORK,KITCHEN-RELATED,16,early
19,3,1,ZEBRA,MAMMALS,14,early
19,3,2,ELEPHANT,MAMMALS,15,early
19,3,3,LION,MAMMALS,16,early
19,3,4,ETHIOPIA,COUNTRIES,1,early
19,3,5,ITALY,COUNTRIES,2,early
19,3,6,PIG,MAMMALS,13,early
19,3,7,CARROT,VEGETABLES,7,early
19,3,8,LETTUCE,VEGETABLES,5,early
19,4,1,HARMONICA,INSTRUMENTS,3,early
19,4,2,UKULELE,INSTRUMENTS,2,early
19,4,3,SHIRT,CLOTHING,13,early
19,4,4,ROBE,CLOTHING,14,early
19,4,5,JUMPER,CLOTHING,16,early
19,4,6,BLENDER,KITCHEN-RELATED,9,early
19,4,7,MARACAS,INSTRUMENTS,11,early
19,5,1,SWEATER,CLOTHING,1,early
19,5,2,BRA,CLOTHING,4,early
19,5,3,TEAK,TREES,9,early
19,5,4,CEDAR,TREES,12,early
19,5,5,CHICAGO,CITIES,16,early
19,5,6,MILLIPEDE,INSECTS,8,early
19,5,7,MANTIS,INSECTS,6,early
19,6,1,ASH,TREES,1,early
19,6,2,EUCALYPTUS,TREES,4,early
19,6,3,WILLOW,TREES,3,early
19,6,4,SCORPION,INSECTS,15,early
19,6,5,HAND,BODY PARTS,10,early
19,6,6,FINGER,BODY PARTS,11,early
19,6,7,WORM,INSECTS,13,early
19,7,1,CALIFORNIA,STATES,16,early
19,7,2,VERMONT,STATES,15,early
19,7,3,WISCONSIN,STATES,13,early
19,7,4,HAWAII,STATES,14,early
19,7,5,NUTS,TOOLS,11,early
19,7,6,GLUE,TOOLS,9,early
19,7,7,RULER,TOOLS,10,early
19,7,8,TOKYO,CITIES,2,early
19,7,9,VANCOUVER,CITIES,3,early
19,8,1,OHIO,STATES,16,late
19,8,2,TERMITE,INSECTS,3,late
19,8,3,PENNSYLVANIA,STATES,1,late
19,8,4,OHIO,STATES,16,late
19,8,5,BEETLE,INSECTS,8,late
19,8,6,CHERRY,,6,late
19,8,7,SAUCE,,7,late
19,9,1,POTATO,VEGETABLES,1,late
19,9,2,IRAN,COUNTRIES,2,late
19,9,3,LOBBY,BUILDING RELATED,13,late
19,9,4,FURNACE,BUILDING RELATED,3,late
19,10,1,TIGER,MAMMALS,1,late
19,10,2,KNUCKLE,BODY PARTS,2,late
19,10,3,FACE,BODY PARTS,5,late
19,10,4,EAR,BODY PARTS,4,late
19,10,5,DONKEY,MAMMALS,9,late
19,10,6,DOG,MAMMALS,10,late
19,10,7,HIPPOPOTAMUS,MAMMALS,8,late
19,10,8,HEART,BODY PARTS,6,late
19,11,1,TRIANGLE,INSTRUMENTS,7,late
19,11,2,HAMMER,TOOLS,11,late
19,11,3,WIRE,TOOLS,15,late
19,11,4,WEDGE,TOOLS,12,late
19,11,5,RASPBERRY,FRUITS,14,late
19,11,6,VIOLIN,INSTRUMENTS,3,late
19,11,7,ELM,TREES,1,late
19,11,8,MAPLE,TREES,5,late
19,11,9,PLUM,FRUITS,8,late
19,12,1,CARPET,BUILDING RELATED,4,late
19,12,2,FLOOR,BUILDING RELATED,2,late
19,12,3,FOUNDATION,BUILDING RELATED,7,late
19,12,4,DISH,KITCHEN-RELATED,1,late
19,12,5,STRAINER,KITCHEN-RELATED,6,late
19,12,6,BROCCOLI,VEGETABLES,9,late
19,12,7,LOG,FLOWERS,13,late
19,12,8,CAULIFLOWER,VEGETABLES,3,late
19,13,1,ENGLAND,COUNTRIES,16,late
19,13,2,FRANCE,COUNTRIES,5,late
19,13,3,PROTRACTOR,TOOLS,1,late
19,13,4,SWITZERLAND,COUNTRIES,8,late
19,13,5,SQUIRREL,MAMMALS,4,late
19,13,6,BASS,INSTRUMENTS,9,late
19,13,7,DRUM,INSTRUMENTS,12,late
19,13,8,PIANO,INSTRUMENTS,11,late
19,14,1,TRUMPET,INSTRUMENTS,14,late
19,14,2,TUBA,INSTRUMENTS,15,late
19,14,3,PELVIS,BODY PARTS,5,late
19,14,4,DALLAS,CITIES,16,late
19,14,5,MUG,KITCHEN-RELATED,10,late
19,14,6,ARMS,BODY PARTS,8,late
19,14,7,STOMACH,BODY PARTS,13,late
19,14,8,PARIS,CITIES,12,late
19,14,9,THERMOMETER,KITCHEN-RELATED,7,late
19,15,1,PANCREAS,BODY PARTS,1,late
19,15,2,MICHIGAN,STATES,16,late
19,15,3,FLORIDA,STATES,10,late
19,15,4,IOWA,STATES,2,late
19,15,5,CLEMENTINE,FRUITS,9,late
19,15,6,PEAR,FRUITS,15,late
19,15,7,RIB,BODY PARTS,5,late
19,15,8,TOOTH,BODY PARTS,14,late
19,15,9,TONGUE,BODY PARTS,11,late
20,0,1,BANJO,INSTRUMENTS,16,early
20,0,2,UKULELE,INSTRUMENTS,15,early
20,0,3,COLANDER,KITCHEN-RELATED,3,early
20,0,4,OAK,TREES,5,early
20,0,5,EVERGREEN,TREES,6,early
20,0,6,JUMPER,CLOTHING,9,early
20,0,7,ROBE,CLOTHING,11,early
20,0,8,BELT,CLOTHING,10,early
20,0,9,SHIRT,CLOTHING,12,early
20,0,10,MIXER,KITCHEN-RELATED,1,early
20,0,11,CUP,KITCHEN-RELATED,2,early
20,1,1,STRAWBERRY,FRUITS,15,early
20,1,2,DOOR,BUILDING RELATED,1,early
20,1,3,CORRIDOR,BUILDING RELATED,3,early
20,1,4,KIWI,FRUITS,13,early
20,1,5,GIRAFFE,MAMMALS,5,early
20,1,6,HORSE,MAMMALS,7,early
20,1,7,REFRIGERATOR,KITCHEN-RELATED,9,early
20,1,8,WINDOW,BUILDING RELATED,2,early
20,1,9,SPATULA,KITCHEN-RELATED,12,early
20,2,1,DOG,MAMMALS,4,early
20,2,2,MOOSE,MAMMALS,5,early
20,2,3,DONKEY,MAMMALS,1,early
20,2,4,TIGER,MAMMALS,3,early
20,2,5,ROSE,FLOWERS,15,early
20,2,6,TULIP,FLOWERS,13,early
20,2,7,KITCHEN,BUILDING RELATED,10,early
20,2,8,GAZEBO,BUILDING RELATED,9,early
20,2,9,EAR,BODY PARTS,5,early
20,2,10,KNUCKLE,BODY PARTS,6,early
20,2,11,FACE,BODY PARTS,7,early
20,2,12,WORM,INSECTS,11,early
20,2,13,ALCOVE,BUILDING RELATED,12,early
20,3,1,AZALEA,FLOWERS,9,early
20,3,2,FLOOR,BUILDING RELATED,7,early
20,3,3,STRAINER,KITCHEN-RELATED,16,early
20,3,4,LOG,FLOWERS,12,early
20,3,5,RULER,TOOLS,9,early
20,3,6,BROCCOLI,VEGETABLES,2,early
20,3,7,CAULIFLOWER,VEGETABLES,1,early
20,3,8,ONION,VEGETABLES,3,early
20,3,9,PICCOLO,INSTRUMENTS,12,early
20,4,1,TULIP,FLOWERS,13,early
20,4,2,WASP,INSECTS,15,early
20,4,3,BEETLE,INSECTS,14,early
20,4,4,TERMITE,INSECTS,13,early
20,4,5,ALASKA,STATES,12,early
20,4,6,OKRA,VEGETABLES,5,early
20,4,7,RUTABAGA,VEGETABLES,6,early
20,4,8,RHINOCEROS,MAMMALS,4,early
20,4,9,FOX,MAMMALS,3,early
20,4,10,TEXAS,STATES,10,early
20,4,11,OHIO,STATES,9,early
20,5,1,EUCALYPTUS,TREES,7,early
20,5,2,ASH,TREES,8,early
20,5,3,WILLOW,TREES,5,early
20,5,4,POPLAR,TREES,6,early
20,5,5,HAND,BODY PARTS,1,early
20,5,6,FINGER,BODY PARTS,2,early
20,5,7,ANKLE,BODY PARTS,3,early
20,5,8,LIP,BODY PARTS,4,early
20,5,9,GUITAR,INSTRUMENTS,13,early
20,5,10,LARVA,INSECTS,12,early
20,5,11,WORM,INSECTS,11,early
20,5,12,MONARCH,INSECTS,9,early
20,5,13,SCORPION,INSECTS,10,early
20,6,1,MONTREAL,CITIES,13,early
20,6,2,DALLAS,CITIES,14,early
20,6,3,PARIS,CITIES,15,early
20,6,4,ROME,CITIES,16,early
20,6,5,TUBA,INSTRUMENTS,11,early
20,6,6,ARMS,BODY PARTS,4,early
20,6,7,HIP,BODY PARTS,3,early
20,6,8,STOMACH,BODY PARTS,1,early
20,6,9,PELVIS,BODY PARTS,2,early
20,6,10,MUG,KITCHEN-RELATED,5,early
20,6,11,BROILER,KITCHEN-RELATED,6,early
20,6,12,THERMOMETER,KITCHEN-RELATED,7,early
20,6,13,OVEN,KITCHEN-RELATED,8,early
20,6,14,TAMBOURINE,INSTRUMENTS,9,early
20,6,15,PICCOLO,INSTRUMENTS,12,early
20,6,16,TRUMPET,INSTRUMENTS,10,early
20,7,1,HICKORY,TREES,15,early
20,7,2,ELM,TREES,13,early
20,7,3,PINE,TREES,14,early
20,7,4,MAPLE,TREES,16,early
20,7,5,HAMMER,TOOLS,11,early
20,7,6,WIRE,TOOLS,10,early
20,7,7,WEDGE,TOOLS,9,early
20,7,8,SCREWS,TOOLS,12,early
20,7,9,PLUM,FRUITS,1,early
20,7,10,FIG,FRUITS,2,early
20,7,11,HONEYDEW,FRUITS,4,early
20,7,12,RASPBERRY,FRUITS,3,early
20,8,1,NARCISSUS,FLOWERS,15,late
20,8,2,KNIFE,KITCHEN-RELATED,16,late
20,8,3,UTAH,STATES,3,late
20,8,4,ARIZONA,STATES,10,late
20,8,5,MONTANA,STATES,9,late
20,8,6,UNDERWEAR,CLOTHING,1,late
20,8,7,FORK,KITCHEN-RELATED,4,late
20,8,8,GIRDLE,CLOTHING,5,late
20,8,9,SKILLET,KITCHEN-RELATED,14,late
20,8,10,DRESS,CLOTHING,13,late
20,8,11,SUNFLOWER,FLOWERS,8,late
20,8,12,LILY,FLOWERS,6,late
20,8,13,DAISY,FLOWERS,7,late
20,9,1,FACE,BODY PARTS,7,late
20,9,2,TROMBONE,INSTRUMENTS,12,late
20,9,3,KIWI,FRUITS,13,late
20,9,4,ZEBRA,MAMMALS,10,late
20,9,5,ITALY,COUNTRIES,7,late
20,10,1,CUBA,COUNTRIES,16,late
20,10,2,LOBBY,BUILDING RELATED,11,late
20,10,3,IRAN,COUNTRIES,14,late
20,10,4,GARLIC,VEGETABLES,2,late
20,10,5,EGYPT,COUNTRIES,5,late
20,10,6,ARTICHOKE,VEGETABLES,7,late
20,10,7,SUIT,CLOTHING,4,late
20,10,8,CHIMNEY,BUILDING RELATED,6,late
20,10,9,CAMISOLE,CLOTHING,10,late
20,10,10,FURNACE,BUILDING RELATED,9,late
20,11,1,PEAR,FRUITS,6,late
20,11,2,TOOTH,BODY PARTS,9,late
20,11,3,PANCREAS,BODY PARTS,8,late
20,11,4,MICHIGAN,STATES,13,late
20,11,5,FLORIDA,STATES,10,late
20,11,6,IOWA,STATES,1,late
20,11,7,MONKEY,MAMMALS,2,late
20,11,8,MOOSE,MAMMALS,5,late
20,11,9,RACOON,MAMMALS,11,late
20,12,1,CLARINET,INSTRUMENTS,7,late
20,12,2,ROME,CITIES,16,late
20,12,3,PROTRACTOR,TOOLS,15,late
20,12,4,LEOPARD,MAMMALS,13,late
20,12,5,SQUIRREL,MAMMALS,9,late
20,12,6,CAT,MAMMALS,11,late
20,12,7,ENGLAND,COUNTRIES,10,late
20,12,8,FRANCE,COUNTRIES,6,late
20,13,1,KUMQUAT,FRUITS,4,late
20,13,2,NUTS,TOOLS,3,late
20,13,3,VANCOUVER,CITIES,12,late
20,13,4,HAWAII,STATES,6,late
20,13,5,CALIFORNIA,STATES,7,late
20,13,6,VERMONT,STATES,2,late
20,13,7,JAPAN,COUNTRIES,1,late
20,13,8,TOKYO,CITIES,1,late
20,13,9,WASHER,TOOLS,5,late
20,13,10,RULER,TOOLS,9,late
20,13,11,GLUE,TOOLS,10,late
20,14,1,TORONTO,CITIES,12,late
20,14,2,SQUASH,VEGETABLES,13,late
20,14,3,MAINE,STATES,11,late
20,14,4,GOAT,MAMMALS,1,late
20,14,5,WOLF,MAMMALS,3,late
20,14,6,LEOPARD,MAMMALS,13,late
20,14,7,SHEEP,MAMMALS,11,late
20,14,8,AUBERGINE,VEGETABLES,15,late
20,14,9,FOOT,BODY PARTS,6,late
20,15,1,SYCAMORE,TREES,16,late
20,15,2,CEDAR,TREES,15,late
20,15,3,TEAK,TREES,2,late
20,15,4,SYDNEY,CITIES,4,late
20,15,5,RENO,CITIES,8,late
20,15,6,CHICAGO,CITIES,9,late
20,15,7,BERLIN,CITIES,12,late
20,15,8,SWEATER,CLOTHING,3,late
20,15,9,BRA,CLOTHING,14,late
20,15,10,MILLIPEDE,INSECTS,5,late
20,15,11,HORNET,INSECTS,1,late
20,15,12,MANTIS,INSECTS,11,late
20,15,13,TROUSERS,CLOTHING,6,late
21,0,1,DAISY,FLOWERS,1,early
21,0,2,LILY,FLOWERS,2,early
21,0,3,UNDERWEAR,CLOTHING,13,early
21,0,4,PANTS,CLOTHING,16,early
21,0,5,DRESS,CLOTHING,15,early
21,0,6,MONTANA,STATES,5,early
21,0,7,UTAH,STATES,6,early
21,0,8,SUNFLOWER,FLOWERS,3,early
21,0,9,KNIFE,KITCHEN-RELATED,9,early
21,0,10,FORK,KITCHEN-RELATED,10,early
21,0,11,NARCISSIST,,11,early
21,0,12,NARCISSUS,FLOWERS,4,early
21,0,13,NARCISSIST,,13,early
21,0,14,MONTANA,STATES,5,early
21,0,15,UTAH,STATES,6,early
21,0,16,GRANOLA,,16,early
21,0,17,SKILLET,KITCHEN-RELATED,11,early
21,0,18,GIRL,,0,early
21,0,19,SKILLET,KITCHEN-RELATED,11,early
21,0,20,FORK,KITCHEN-RELATED,10,early
21,0,21,KNIFE,KITCHEN-RELATED,9,early
21,1,1,STOMACH,BODY PARTS,1,early
21,1,2,ARMS,BODY PARTS,2,early
21,1,3,HIP,BODY PARTS,3,early
21,1,4,ELVIS,,4,early
21,1,5,PARIS-DALLAS,,5,early
21,1,6,MONTREAL,CITIES,15,early
21,1,7,ROME,CITIES,16,early
21,1,8,TRUMPET,INSTRUMENTS,5,early
21,1,9,TROMBONE,INSTRUMENTS,2,early
21,1,10,TUBA,INSTRUMENTS,6,early
21,1,11,TAMBOURINE,INSTRUMENTS,7,early
21,1,12,OVEN,KITCHEN-RELATED,9,early
21,1,13,MUG,KITCHEN-RELATED,10,early
21,1,14,BROILER,KITCHEN-RELATED,12,early
21,1,15,GIRDLE,CLOTHING,14,early
21,2,1,CAULIFLOWER,VEGETABLES,13,early
21,2,2,BROCCOLI,VEGETABLES,14,early
21,2,3,PICKLE,VEGETABLES,15,early
21,2,4,ONION,VEGETABLES,16,early
21,2,5,DAHLIA,FLOWERS,1,early
21,2,6,AZALEA,FLOWERS,2,early
21,2,7,LOG,FLOWERS,3,early
21,2,8,SUNFLOWER,FLOWERS,3,early
21,2,9,GRIDDLE,KITCHEN-RELATED,10,early
21,2,10,GRIDDLE,KITCHEN-RELATED,10,early
21,2,11,OVEN,KITCHEN-RELATED,9,early
21,2,12,STRAINER,KITCHEN-RELATED,12,early
21,2,13,DISH,KITCHEN-RELATED,11,early
21,2,14,FOUNDATION,BUILDING RELATED,5,early
21,2,15,ELEVATOR,BUILDING RELATED,6,early
21,2,16,CARPET,BUILDING RELATED,7,early
21,2,17,FLOOR,BUILDING RELATED,8,early
21,3,1,DOOR,BUILDING RELATED,15,early
21,3,2,WINDOW,BUILDING RELATED,13,early
21,3,3,HALL,BUILDING RELATED,14,early
21,3,4,DOOR,BUILDING RELATED,15,early
21,3,5,WINDOW,BUILDING RELATED,13,early
21,3,6,HALL,BUILDING RELATED,14,early
21,3,7,ROOM,,7,early
21,3,8,OHANA,,8,early
21,3,9,KIWI,FRUITS,5,early
21,3,10,STRAWBERRY,FRUITS,6,early
21,3,11,TANGELO,FRUITS,7,early
21,3,12,REFRIGERATOR,KITCHEN-RELATED,1,early
21,3,13,HOT,,13,early
21,3,14,GRIDDLE,KITCHEN-RELATED,10,early
21,3,15,SPATULA,KITCHEN-RELATED,4,early
21,3,16,SPATULA,KITCHEN-RELATED,4,early
21,3,17,WINDOW,BUILDING RELATED,13,early
21,4,1,IOWA,STATES,13,early
21,4,2,KANSAS,STATES,14,early
21,4,3,MICHIGAN,STATES,15,early
21,4,4,FLORIDA,STATES,16,early
21,4,5,GUAVA,FRUITS,8,early
21,4,6,KIWI,FRUITS,5,early
21,4,7,STRAWBERRY,FRUITS,6,early
21,4,8,TANGERINE,,8,early
21,4,9,MOOSE,MAMMALS,1,early
21,4,10,MONKEY,MAMMALS,2,early
21,4,11,HORSE,MAMMALS,10,early
21,4,12,MOUSE,MAMMALS,12,early
21,4,13,LOOSE,,13,early
21,4,14,MONKEY,MAMMALS,2,early
21,4,15,HORSE,MAMMALS,10,early
21,4,16,HALF,,16,early
21,4,17,HORSE,MAMMALS,10,early
21,4,18,MOUSE,MAMMALS,12,early
21,4,19,CLEMENTINE,FRUITS,11,early
21,4,20,PAIR,,0,early
21,4,21,LEMON,FRUITS,9,early
21,4,22,LIME,,0,early
21,5,1,TRAIN,,1,early
21,5,2,MAPLE,TREES,14,early
21,5,3,HICKORY,TREES,16,early
21,5,4,ELM,TREES,15,early
21,5,5,RASPBERRY,FRUITS,1,early
21,5,6,HONEYDEW,FRUITS,2,early
21,5,7,PLUM,FRUITS,4,early
21,5,8,SHAG,,8,early
21,5,9,WIRE,TOOLS,5,early
21,5,10,HAMMER,TOOLS,6,early
21,5,11,VIOLIN,INSTRUMENTS,9,early
21,5,12,SAXOPHONE,INSTRUMENTS,10,early
21,5,13,CELLO,INSTRUMENTS,11,early
21,5,14,HARP,,14,early
21,5,15,WIRE,TOOLS,5,early
21,5,16,HAMMER,TOOLS,6,early
21,5,17,TOOL,,0,early
21,5,18,SCREW,,0,early
21,6,1,LARVA,INSECTS,13,early
21,6,2,SCORPION,INSECTS,14,early
21,6,3,MONARCH,INSECTS,15,early
21,6,4,WORM,INSECTS,16,early
21,6,5,AND,,5,early
21,6,6,ANKLE,BODY PARTS,2,early
21,6,7,SINGER,,7,early
